year,month,value,adjusted,sex,race,age,mari
2022,December,1.8,TRUE,Both,White,All,"Married, spouse present"
2022,November,1.7,TRUE,Both,White,All,"Married, spouse present"
2022,October,1.7,TRUE,Both,White,All,"Married, spouse present"
2022,September,1.5,TRUE,Both,White,All,"Married, spouse present"
2022,August,2.1,TRUE,Both,White,All,"Married, spouse present"
2022,July,2.0,TRUE,Both,White,All,"Married, spouse present"
2022,June,2.1,TRUE,Both,White,All,"Married, spouse present"
2022,May,1.6,TRUE,Both,White,All,"Married, spouse present"
2022,April,1.7,TRUE,Both,White,All,"Married, spouse present"
2022,March,1.9,TRUE,Both,White,All,"Married, spouse present"
2022,February,2.1,TRUE,Both,White,All,"Married, spouse present"
2022,January,2.3,TRUE,Both,White,All,"Married, spouse present"
2021,December,1.9,TRUE,Both,White,All,"Married, spouse present"
2021,November,2.2,TRUE,Both,White,All,"Married, spouse present"
2021,October,2.1,TRUE,Both,White,All,"Married, spouse present"
2021,September,2.4,TRUE,Both,White,All,"Married, spouse present"
2021,August,2.9,TRUE,Both,White,All,"Married, spouse present"
2021,July,3.4,TRUE,Both,White,All,"Married, spouse present"
2021,June,3.4,TRUE,Both,White,All,"Married, spouse present"
2021,May,2.9,TRUE,Both,White,All,"Married, spouse present"
2021,April,3.2,TRUE,Both,White,All,"Married, spouse present"
2021,March,3.4,TRUE,Both,White,All,"Married, spouse present"
2021,February,3.9,TRUE,Both,White,All,"Married, spouse present"
2021,January,4.2,TRUE,Both,White,All,"Married, spouse present"
2020,December,4.1,TRUE,Both,White,All,"Married, spouse present"
2020,November,3.7,TRUE,Both,White,All,"Married, spouse present"
2020,October,3.7,TRUE,Both,White,All,"Married, spouse present"
2020,September,4.7,TRUE,Both,White,All,"Married, spouse present"
2020,August,5.2,TRUE,Both,White,All,"Married, spouse present"
2020,July,6.9,TRUE,Both,White,All,"Married, spouse present"
2020,June,7.2,TRUE,Both,White,All,"Married, spouse present"
2020,May,9.0,TRUE,Both,White,All,"Married, spouse present"
2020,April,10.6,TRUE,Both,White,All,"Married, spouse present"
2020,March,2.6,TRUE,Both,White,All,"Married, spouse present"
2020,February,2.1,TRUE,Both,White,All,"Married, spouse present"
2020,January,2.1,TRUE,Both,White,All,"Married, spouse present"
2023,November,6.5,FALSE,Men,Latino,All,Never Married
2023,October,7.7,FALSE,Men,Latino,All,Never Married
2023,September,6.9,FALSE,Men,Latino,All,Never Married
2023,August,7.4,FALSE,Men,Latino,All,Never Married
2023,July,6.8,FALSE,Men,Latino,All,Never Married
2023,June,6.4,FALSE,Men,Latino,All,Never Married
2023,May,5.7,FALSE,Men,Latino,All,Never Married
2023,April,6.0,FALSE,Men,Latino,All,Never Married
2023,March,7.0,FALSE,Men,Latino,All,Never Married
2023,February,9.2,FALSE,Men,Latino,All,Never Married
2023,January,7.7,FALSE,Men,Latino,All,Never Married
2022,December,6.6,FALSE,Men,Latino,All,Never Married
2022,November,6.6,FALSE,Men,Latino,All,Never Married
2022,October,5.7,FALSE,Men,Latino,All,Never Married
2022,September,5.5,FALSE,Men,Latino,All,Never Married
2022,August,6.2,FALSE,Men,Latino,All,Never Married
2022,July,5.4,FALSE,Men,Latino,All,Never Married
2022,June,5.0,FALSE,Men,Latino,All,Never Married
2022,May,5.1,FALSE,Men,Latino,All,Never Married
2022,April,5.7,FALSE,Men,Latino,All,Never Married
2022,March,6.6,FALSE,Men,Latino,All,Never Married
2022,February,6.7,FALSE,Men,Latino,All,Never Married
2022,January,8.0,FALSE,Men,Latino,All,Never Married
2021,December,7.0,FALSE,Men,Latino,All,Never Married
2021,November,5.9,FALSE,Men,Latino,All,Never Married
2021,October,6.4,FALSE,Men,Latino,All,Never Married
2021,September,9.0,FALSE,Men,Latino,All,Never Married
2021,August,7.9,FALSE,Men,Latino,All,Never Married
2021,July,9.1,FALSE,Men,Latino,All,Never Married
2021,June,8.6,FALSE,Men,Latino,All,Never Married
2021,May,9.0,FALSE,Men,Latino,All,Never Married
2021,April,9.7,FALSE,Men,Latino,All,Never Married
2021,March,11.9,FALSE,Men,Latino,All,Never Married
2021,February,12.4,FALSE,Men,Latino,All,Never Married
2021,January,12.1,FALSE,Men,Latino,All,Never Married
2020,December,11.7,FALSE,Men,Latino,All,Never Married
2020,November,12.5,FALSE,Men,Latino,All,Never Married
2020,October,11.8,FALSE,Men,Latino,All,Never Married
2020,September,12.7,FALSE,Men,Latino,All,Never Married
2020,August,14.4,FALSE,Men,Latino,All,Never Married
2020,July,15.8,FALSE,Men,Latino,All,Never Married
2020,June,20.2,FALSE,Men,Latino,All,Never Married
2020,May,22.0,FALSE,Men,Latino,All,Never Married
2020,April,22.2,FALSE,Men,Latino,All,Never Married
2020,March,8.8,FALSE,Men,Latino,All,Never Married
2020,February,5.7,FALSE,Men,Latino,All,Never Married
2020,January,7.1,FALSE,Men,Latino,All,Never Married
2023,November,6.3,FALSE,Women,Latino,All,Never Married
2023,October,6.7,FALSE,Women,Latino,All,Never Married
2023,September,6.2,FALSE,Women,Latino,All,Never Married
2023,August,7.6,FALSE,Women,Latino,All,Never Married
2023,July,6.9,FALSE,Women,Latino,All,Never Married
2023,June,6.3,FALSE,Women,Latino,All,Never Married
2023,May,4.4,FALSE,Women,Latino,All,Never Married
2023,April,5.0,FALSE,Women,Latino,All,Never Married
2023,March,5.9,FALSE,Women,Latino,All,Never Married
2023,February,6.2,FALSE,Women,Latino,All,Never Married
2023,January,5.7,FALSE,Women,Latino,All,Never Married
2022,December,4.8,FALSE,Women,Latino,All,Never Married
2022,November,5.3,FALSE,Women,Latino,All,Never Married
2022,October,5.3,FALSE,Women,Latino,All,Never Married
2022,September,5.8,FALSE,Women,Latino,All,Never Married
2022,August,6.3,FALSE,Women,Latino,All,Never Married
2022,July,6.7,FALSE,Women,Latino,All,Never Married
2022,June,6.6,FALSE,Women,Latino,All,Never Married
2022,May,5.2,FALSE,Women,Latino,All,Never Married
2022,April,4.0,FALSE,Women,Latino,All,Never Married
2022,March,5.0,FALSE,Women,Latino,All,Never Married
2022,February,5.5,FALSE,Women,Latino,All,Never Married
2022,January,6.9,FALSE,Women,Latino,All,Never Married
2021,December,5.8,FALSE,Women,Latino,All,Never Married
2021,November,6.3,FALSE,Women,Latino,All,Never Married
2021,October,8.0,FALSE,Women,Latino,All,Never Married
2021,September,8.1,FALSE,Women,Latino,All,Never Married
2021,August,9.3,FALSE,Women,Latino,All,Never Married
2021,July,9.6,FALSE,Women,Latino,All,Never Married
2021,June,11.2,FALSE,Women,Latino,All,Never Married
2021,May,9.3,FALSE,Women,Latino,All,Never Married
2021,April,7.9,FALSE,Women,Latino,All,Never Married
2021,March,9.2,FALSE,Women,Latino,All,Never Married
2021,February,9.9,FALSE,Women,Latino,All,Never Married
2021,January,12.3,FALSE,Women,Latino,All,Never Married
2020,December,10.2,FALSE,Women,Latino,All,Never Married
2020,November,10.3,FALSE,Women,Latino,All,Never Married
2020,October,10.0,FALSE,Women,Latino,All,Never Married
2020,September,14.0,FALSE,Women,Latino,All,Never Married
2020,August,13.0,FALSE,Women,Latino,All,Never Married
2020,July,17.9,FALSE,Women,Latino,All,Never Married
2020,June,20.6,FALSE,Women,Latino,All,Never Married
2020,May,22.4,FALSE,Women,Latino,All,Never Married
2020,April,24.2,FALSE,Women,Latino,All,Never Married
2020,March,7.5,FALSE,Women,Latino,All,Never Married
2020,February,6.9,FALSE,Women,Latino,All,Never Married
2020,January,7.6,FALSE,Women,Latino,All,Never Married
2023,November,5.1,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,October,3.7,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,September,4.5,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,August,4.9,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,July,4.6,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,June,3.4,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,May,3.2,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,April,4.0,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,March,4.6,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,February,6.6,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2023,January,6.2,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,December,3.9,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,November,2.7,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,October,4.0,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,September,2.9,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,August,4.8,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,July,3.3,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,June,3.7,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,May,4.0,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,April,4.0,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,March,5.3,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,February,4.8,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
2022,January,4.9,TRUE,Both,Latino,All,"Widdowed, divorced, or seperated"
